Date,open,close,high,low,volume,money
2012-06-13,4.78,4.87,4.89,4.7,26512371.0,126744528.0
2012-06-14,4.78,4.91,4.95,4.78,18552110.0,90049104.0
2012-06-15,4.91,4.82,4.91,4.78,8931128.0,43196664.0
2012-06-18,4.82,4.81,4.84,4.79,6032082.0,29059132.0
2012-06-19,4.8,4.72,4.8,4.7,7911051.0,37514032.0
2012-06-20,4.72,4.85,4.93,4.72,12436770.0,60142680.0
2012-06-21,4.82,4.8,4.85,4.73,6364091.0,30431280.0
2012-06-25,4.76,4.69,4.79,4.68,5749767.0,27179270.0
2012-06-26,4.65,4.61,4.66,4.5,5801482.0,26560142.0
2012-06-27,4.61,4.71,4.85,4.58,9783197.0,46560052.0
2012-06-28,4.7,4.57,4.75,4.57,5055666.0,23502524.0
2012-06-29,4.57,4.65,4.67,4.52,4029210.0,18591590.0
2012-07-02,4.68,4.68,4.73,4.63,6718302.0,31375994.0
2012-07-03,4.66,5.14,5.14,4.65,30182127.0,150756832.0
2012-07-04,5.32,5.29,5.47,5.18,46414274.0,246764128.0
2012-07-05,5.18,5.13,5.21,5.0,25816711.0,131559032.0
2012-07-06,5.12,4.97,5.12,4.78,25441641.0,125559792.0
2012-07-09,4.89,4.82,5.0,4.76,14051597.0,68841968.0
2012-07-10,4.86,4.87,4.93,4.76,11797356.0,57286148.0
2012-07-11,4.8,4.38,4.85,4.38,24070239.0,106931272.0
2012-07-12,4.29,4.33,4.37,4.14,14247966.0,60760120.0
2012-07-13,4.25,4.1,4.28,4.09,10877267.0,45597660.0
2012-07-16,4.11,3.9,4.14,3.89,6914656.0,27821246.0
2012-07-17,3.9,3.95,3.96,3.88,3932041.0,15411680.0
2012-07-18,3.93,3.92,3.93,3.79,4969416.0,19170310.0
2012-07-19,3.92,3.94,4.03,3.9,6969182.0,27705026.0
2012-07-20,3.92,3.89,3.99,3.86,4202278.0,16513410.0
2012-07-23,3.87,3.8,3.87,3.76,4374627.0,16644687.0
2012-07-24,3.76,3.87,3.88,3.76,3268384.0,12529441.0
2012-07-25,3.83,3.93,4.08,3.83,9760424.0,38772280.0
2012-07-26,3.9,3.83,3.95,3.83,5622421.0,21861856.0
2012-07-27,3.86,3.84,3.87,3.81,2880238.0,11058115.0
2012-07-30,3.85,3.68,3.87,3.68,3693935.0,13839711.0
2012-07-31,3.69,3.57,3.7,3.56,3296740.0,11865199.0
2012-08-01,3.58,3.63,3.65,3.56,2946625.0,10650235.0
2012-08-02,3.63,3.55,3.65,3.53,2978712.0,10678505.0
2012-08-03,3.56,3.69,3.72,3.54,5306554.0,19290318.0
2012-08-06,3.65,3.76,3.78,3.63,5160449.0,19090980.0
2012-08-07,3.74,3.77,3.81,3.74,3797488.0,14299284.0
2012-08-08,3.78,3.71,3.78,3.67,3191194.0,11870668.0
2012-08-09,3.7,3.8,3.82,3.68,4910722.0,18482574.0
2012-08-10,3.78,3.76,3.82,3.74,3859448.0,14577131.0
2012-08-13,3.73,3.67,3.79,3.66,3130958.0,11662169.0
2012-08-14,3.68,3.7,3.71,3.59,3254406.0,11879152.0
2012-08-15,3.69,3.6,3.7,3.6,2358192.0,8582779.0
2012-08-16,3.58,3.6,3.63,3.58,1793483.0,6468354.0
2012-08-17,3.62,3.63,3.66,3.57,1923720.0,6955593.0
2012-08-20,3.61,3.67,3.7,3.6,2061738.0,7517641.0
2012-08-21,3.74,4.04,4.04,3.74,9450652.0,37336468.0
2012-08-22,4.44,4.44,4.44,4.28,36791747.0,162745504.0
2012-08-23,4.53,4.59,4.84,4.37,43152256.0,195786000.0
2012-08-24,4.47,4.28,4.62,4.23,24967611.0,110568328.0
2012-08-27,4.17,4.21,4.35,4.1,14107961.0,59498588.0
2012-08-28,4.19,4.35,4.4,4.15,17306641.0,74454232.0
2012-08-29,4.29,4.45,4.7,4.24,26653594.0,120189648.0
2012-08-30,4.29,4.06,4.36,4.01,21559665.0,89948880.0
2012-08-31,3.98,4.11,4.16,3.98,8644008.0,35345404.0
2012-09-03,4.08,4.19,4.25,4.04,9879961.0,41244636.0
2012-09-04,4.19,4.25,4.49,4.15,18069530.0,78043016.0
2012-09-05,4.17,4.34,4.45,4.15,13991490.0,60495632.0
2012-09-06,4.31,4.77,4.77,4.28,23179420.0,106251008.0
2012-09-07,4.85,4.77,4.93,4.62,30584118.0,145636960.0
2012-09-10,4.73,4.85,4.98,4.64,23078874.0,111036512.0
2012-09-11,4.8,4.71,4.8,4.63,13311340.0,62735364.0
2012-09-12,4.73,4.65,4.75,4.58,8998014.0,41767740.0
2012-09-13,4.67,4.59,4.7,4.59,7837030.0,36489984.0
2012-09-14,4.63,4.5,4.64,4.45,8320582.0,37618456.0
2012-09-17,4.49,4.28,4.52,4.25,5736597.0,25077712.0
2012-09-18,4.23,4.32,4.43,4.22,5632088.0,24455066.0
2012-09-19,4.34,4.41,4.43,4.3,4751337.0,20847554.0
2012-09-20,4.39,4.16,4.4,4.16,6932332.0,29397624.0
2012-09-21,4.17,3.98,4.19,3.95,5821339.0,23648170.0
2012-09-24,3.95,4.04,4.07,3.94,3393147.0,13649118.0
2012-09-25,4.03,3.95,4.11,3.95,2972855.0,11911918.0
2012-09-26,3.93,3.87,4.03,3.83,3543561.0,13934143.0
2012-09-27,3.86,3.98,4.05,3.84,4384930.0,17342660.0
2012-09-28,3.95,4.05,4.06,3.94,4645018.0,18649546.0
2012-10-08,4.05,4.03,4.1,3.99,3251610.0,13138183.0
2012-10-09,4.02,4.23,4.27,4.02,7773823.0,32432056.0
2012-10-10,4.19,4.26,4.3,4.18,5520688.0,23413452.0
2012-10-11,4.25,4.08,4.25,4.07,5176842.0,21500908.0
2012-10-12,4.02,3.93,4.09,3.88,7010321.0,27869608.0
2012-10-15,3.9,3.82,3.92,3.76,5200444.0,19853412.0
2012-10-16,3.79,3.84,3.88,3.79,3384652.0,13003928.0
2012-10-17,3.84,3.85,3.86,3.78,2734847.0,10473793.0
2012-10-18,3.85,3.92,3.95,3.84,4310335.0,16830098.0
2012-10-19,3.92,3.94,3.97,3.89,3617764.0,14214407.0
2012-10-22,3.9,3.88,3.92,3.83,3894204.0,15046641.0
2012-10-23,3.87,3.88,3.92,3.86,2750678.0,10699701.0
2012-10-24,3.84,3.88,3.92,3.82,2014651.0,7803743.0
2012-10-25,3.91,3.85,3.95,3.84,3513043.0,13704581.0
2012-10-26,3.84,3.69,3.86,3.69,4954136.0,18563144.0
2012-10-29,3.69,3.72,3.75,3.69,1791521.0,6666303.0
2012-10-30,3.74,3.71,3.75,3.7,1396233.0,5195811.0
2012-10-31,3.71,3.77,3.77,3.68,2560183.0,9522304.0
2012-11-01,3.76,3.84,3.84,3.74,2947742.0,11253456.0
2012-11-02,3.84,3.83,3.84,3.79,2301013.0,8782149.0
2012-11-05,3.81,3.79,3.84,3.76,2252330.0,8528754.0
2012-11-06,3.77,3.74,3.79,3.69,2810922.0,10468589.0
2012-11-07,3.74,3.81,3.82,3.72,2670645.0,10087589.0
2012-11-08,3.78,3.7,3.81,3.69,2897091.0,10866800.0
2012-11-09,3.7,3.75,3.79,3.69,2179275.0,8178769.0
2012-11-12,3.76,3.9,3.98,3.76,6873481.0,26660724.0
2012-11-13,3.86,3.75,3.91,3.74,3869337.0,14742140.0
2012-11-14,3.7,3.77,3.78,3.7,2296260.0,8581178.0
2012-11-15,3.75,3.64,3.76,3.63,2611897.0,9664611.0
2012-11-16,3.64,3.58,3.66,3.55,2463241.0,8830268.0
2012-11-19,3.56,3.63,3.63,3.54,1542090.0,5530419.0
2012-11-20,3.65,3.64,3.72,3.61,2432668.0,8940768.0
2012-11-21,3.64,3.68,3.69,3.56,2328932.0,8452848.0
2012-11-22,3.63,3.64,3.67,3.61,1700160.0,6193024.0
2012-11-23,3.66,3.67,3.7,3.63,2242233.0,8254568.0
2012-11-26,3.65,3.59,3.66,3.59,1491420.0,5393263.0
2012-11-27,3.57,3.38,3.6,3.38,2572564.0,8838132.0
2012-11-28,3.38,3.29,3.38,3.27,1618751.0,5345049.0
2012-11-29,3.3,3.2,3.31,3.2,1309921.0,4285973.0
2012-11-30,3.21,3.23,3.25,3.2,934240.0,3016870.0
2012-12-03,3.23,3.05,3.24,3.04,1898116.0,5937669.0
2012-12-04,3.04,3.12,3.13,2.99,2248906.0,6862974.0
2012-12-05,3.11,3.23,3.29,3.08,3588094.0,11559498.0
2012-12-06,3.22,3.19,3.26,3.18,1825998.0,5870958.0
2012-12-07,3.19,3.29,3.3,3.19,3106013.0,10108829.0
2012-12-10,3.31,3.37,3.41,3.28,3878268.0,13033597.0
2012-12-11,3.37,3.34,3.37,3.32,2678824.0,8955848.0
2012-12-12,3.34,3.32,3.35,3.25,2619377.0,8624091.0
2012-12-13,3.32,3.27,3.32,3.25,1751614.0,5751051.0
2012-12-14,3.27,3.41,3.45,3.27,4640618.0,15666052.0
2012-12-17,3.4,3.44,3.44,3.36,3722246.0,12652404.0
2012-12-18,3.41,3.43,3.46,3.39,3142601.0,10767554.0
2012-12-19,3.42,3.45,3.54,3.4,3160879.0,10982876.0
