Date,open,close,high,low,volume,money
2020-06-05,23.19,25.3,25.3,23.19,57539.0,1454681.7
2020-06-08,27.83,27.83,27.83,27.83,19069.0,530690.27
2020-06-09,30.61,30.61,30.61,30.61,34016.0,1041229.76
2020-06-10,33.67,33.67,33.67,33.67,83985.0,2827774.95
2020-06-11,37.04,37.04,37.04,37.04,74231.0,2749516.24
2020-06-12,40.74,40.74,40.74,40.74,399703.0,16283900.22
2020-06-15,44.81,44.81,44.81,44.81,97642.0,4375338.02
2020-06-16,49.29,49.29,49.29,49.29,85615.0,4219963.35
2020-06-17,54.22,54.22,54.22,54.22,75410.0,4088730.2
2020-06-18,59.64,48.8,59.64,48.8,8594086.0,432451621.7
2020-06-19,45.4,44.46,46.36,44.02,10711514.0,479599755.87
2020-06-22,44.3,44.22,45.45,43.8,6302690.0,280220698.99
2020-06-23,43.58,42.76,43.97,42.59,5851474.0,251919288.41
2020-06-24,44.15,47.04,47.04,43.96,10674185.0,491549730.59
2020-06-29,46.5,45.64,46.5,44.36,8037010.0,363370748.04
2020-06-30,44.57,45.03,45.1,43.89,5817822.0,258752292.57
2020-07-01,44.99,44.27,44.99,43.9,4215246.0,186745775.2
2020-07-02,44.16,44.3,44.79,43.8,3575335.0,158437068.91
2020-07-03,44.14,43.4,44.29,43.1,4259274.0,185868550.32
2020-07-06,44.26,47.74,47.74,44.26,8761688.0,409589487.74
2020-07-07,49.5,52.51,52.51,49.0,5643894.0,288467378.63
2020-07-08,52.59,55.24,57.75,50.88,8414224.0,458776959.0
2020-07-09,54.69,60.07,60.17,53.2,7336203.0,416839574.5
2020-07-10,59.2,57.0,61.8,55.3,5011670.0,292473381.22
2020-07-13,56.63,57.53,59.6,56.56,5059405.0,292816667.69
2020-07-14,56.0,63.28,63.28,54.88,6790771.0,395424414.93
2020-07-15,61.98,58.01,68.87,57.1,7544514.0,481110581.95
2020-07-16,58.11,59.31,62.2,58.11,5841434.0,352503366.49
2020-07-17,60.81,61.55,62.49,56.0,4002269.0,241265553.56
2020-07-20,62.0,65.89,67.71,62.0,5630543.0,370383680.18
2020-07-21,64.47,63.28,65.88,61.6,4895098.0,310627248.14
2020-07-22,63.42,64.32,65.99,62.65,3419732.0,219591204.89
2020-07-23,63.35,63.99,65.1,62.51,2573847.0,163708302.85
2020-07-24,64.6,64.71,69.05,63.99,4163729.0,276553531.34
2020-07-27,66.0,68.4,69.15,65.77,3212886.0,216475579.47
2020-07-28,68.4,67.66,69.88,66.0,2685090.0,182999894.86
2020-07-29,68.21,68.66,69.86,64.7,4873039.0,329382467.73
2020-07-30,69.51,70.98,73.1,67.48,3497042.0,243305280.44
2020-07-31,71.9,72.68,73.7,69.88,2146294.0,154493797.62
2020-08-03,72.21,76.28,76.28,72.21,2485845.0,185526616.99
2020-08-04,77.0,81.21,82.5,76.96,4533277.0,361570881.87
2020-08-05,79.9,81.13,84.6,77.77,3214199.0,262053535.81
2020-08-06,80.49,79.01,81.12,78.0,2236799.0,177397212.53
2020-08-07,79.81,73.99,79.81,73.99,3150445.0,238714051.33
2020-08-10,70.54,74.96,75.1,69.5,3462832.0,249534002.51
2020-08-11,72.8,78.64,79.65,72.8,2770541.0,211381609.26
2020-08-12,77.7,76.81,78.64,73.6,2267213.0,172619556.08
2020-08-13,76.86,79.18,81.0,75.99,2509526.0,198398288.19
2020-08-14,79.18,78.77,80.56,77.66,1045900.0,82341633.3
2020-08-17,77.99,73.59,79.81,72.67,3561367.0,264262703.61
2020-08-18,73.98,73.65,75.59,73.59,1637231.0,122385362.56
2020-08-19,73.0,70.1,73.0,70.0,1880999.0,133935069.99
2020-08-20,70.0,66.73,71.19,66.46,1941647.0,132904296.68
2020-08-21,66.73,68.2,69.92,66.01,1846079.0,124650014.9
2020-08-24,67.69,70.0,70.75,67.05,1394047.0,96691617.39
2020-08-25,69.14,68.01,70.69,67.81,1088847.0,75312884.05
2020-08-26,67.8,67.71,72.09,67.31,1861295.0,129923046.54
2020-08-27,65.88,66.15,67.88,64.0,1653063.0,108538990.69
2020-08-28,65.31,67.99,68.6,64.01,1315689.0,87166615.89
2020-08-31,68.48,68.8,71.2,67.29,1045942.0,72592886.84
2020-09-01,68.94,69.01,69.7,67.9,671385.0,46127081.85
2020-09-02,69.02,67.0,69.39,66.98,871353.0,59132443.08
2020-09-03,67.5,66.66,68.87,66.34,697437.0,46909168.13
2020-09-04,65.0,67.28,68.28,64.8,752385.0,50330191.19
2020-09-07,66.41,67.85,69.6,66.41,879074.0,60148460.4
2020-09-08,67.7,69.7,72.6,67.7,1507137.0,105812744.75
2020-09-09,68.69,65.01,71.65,64.89,1520173.0,102634793.04
